685	23	602	1018	1018
673	43	168	1003	1003
1219	80	1282	1001	1001
681	132	1096	1022	1022
1503	42	1570	1009	1009
188	122	1446	1008	1008
1382	157	1379	1007	1007
352	157	1425	1004	1004
1535	54	1503	1021	1021
737	42	1275	1003	1003
1501	0	1505	1020	1020
669	0	670	1022	1022
448	36	536	1016	1016
1245	126	993	1003	1003
679	42	682	1017	1017
269	42	513	1013	1013
613	42	546	1001	1001
1009	0	546	1001	1001
536	10	1492	1003	1003
828	42	682	1007	1007
1503	144	1131	1008	1008
1131	110	1130	1015	1015
1445	92	1503	1018	1018
1503	42	546	1001	1001
23	40	446	1017	1017
878	144	114	1007	1007
531	48	1503	1021	1021
1503	0	106	1019	1019
1245	2	1483	1021	1021
1554	157	1194	1016	1016
1503	3	315	1013	1013
48	43	611	1007	1007
1554	148	583	1014	1014
1503	4	900	1017	1017
573	157	1503	1009	1009
1044	0	699	1023	1023
1271	43	785	1000	1000
1097	26	1348	1022	1022
1245	70	343	1023	1023
21	66	1092	1005	1005
959	10	927	1020	1020
345	58	1017	1013	1013
755	107	311	1010	1010
1231	26	1417	1009	1009
1523	121	324	1005	1005
712	69	688	1007	1007
137	0	1219	1022	1022
1503	54	224	1010	1010
827	71	1354	1003	1003
1057	42	1501	1003	1003
1034	10	716	1011	1011
1120	36	1158	1003	1003
1316	135	1503	1011	1011
544	157	1503	1010	1010
1482	92	309	1018	1018
1131	5	1265	1008	1008
106	148	409	1023	1023
1503	43	1306	1001	1001
1503	100	1165	1021	1021
748	48	1503	1014	1014
977	100	18	1016	1016
388	98	345	1004	1004
106	71	1503	1011	1011
546	36	1154	1002	1002
314	10	1158	1016	1016
320	40	534	1009	1009
1158	42	681	1018	1018
1158	48	1343	1018	1018
564	55	48	1011	1011
15	61	37	1017	1017
1109	75	1399	1006	1006
1158	14	1503	1021	1021
1501	42	213	1002	1002
1166	144	954	1001	1001
1520	43	736	1019	1019
387	0	1378	1008	1008
1503	0	1570	1022	1022
1271	144	1013	1009	1009
1503	36	1131	1002	1002
681	2	740	1008	1008
887	0	224	1003	1003
1503	40	546	1011	1011
667	0	340	1009	1009
536	157	366	1014	1014
450	46	1586	1018	1018
1585	36	974	1011	1011
1158	131	1096	1005	1005
1446	43	1163	1011	1011
451	54	311	1011	1011
1503	48	1378	1007	1007
685	42	71	1019	1019
1163	43	224	1009	1009
1246	43	1520	1021	1021
1271	10	1168	1020	1020
481	40	1503	1019	1019
910	40	522	1002	1002
719	0	393	1018	1018
17	0	1503	1018	1018
250	46	309	1005	1005
1196	72	309	1016	1016
1276	0	1097	1021	1021
1547	42	213	1008	1008
736	43	268	1005	1005
1131	144	1562	1014	1014
543	92	311	1011	1011
1158	40	331	1009	1009
961	40	1501	1018	1018
508	10	1482	1020	1020
1131	40	1069	1016	1016
1163	55	1361	1007	1007
1503	100	139	1020	1020
106	93	1503	1010	1010
1197	40	1496	1022	1022
962	7	273	1022	1022
332	157	1503	1002	1002
1503	23	1477	1008	1008
1219	60	137	1023	1023
1329	55	311	1001	1001
1296	40	856	1023	1023
1503	42	158	1010	1010
716	47	15	1012	1012
1503	0	669	1009	1009
908	144	781	1002	1002
311	160	202	1007	1007
211	93	1503	1017	1017
10	122	1158	1021	1021
1503	42	1378	1010	1010
1562	40	1158	1007	1007
670	40	535	1019	1019
1503	3	1183	1015	1015
434	71	1501	1012	1012
126	55	922	1018	1018
268	83	145	1014	1014
71	36	1165	1004	1004
49	10	387	1008	1008
613	0	1042	1004	1004
552	40	1034	1008	1008
211	42	513	1022	1022
1444	42	211	1017	1017
314	98	1158	1016	1016
1503	46	1378	1008	1008
640	4	1120	1022	1022
748	10	703	1017	1017
137	61	1429	1013	1013
1503	83	1057	1017	1017
451	47	552	1012	1012
681	65	1381	1011	1011
1011	10	441	1007	1007
1421	40	1523	1004	1004
1092	43	21	1015	1015
1009	71	546	1015	1015
1092	0	269	1003	1003
1245	40	1531	1022	1022
1503	0	793	1002	1002
681	42	409	1003	1003
250	61	1275	1005	1005
1505	48	1503	1018	1018
394	80	1562	1005	1005
1149	37	1275	1023	1023
264	150	1131	1020	1020
1131	144	1079	1013	1013
1502	36	47	1017	1017
1184	93	1163	1002	1002
10	117	1465	1011	1011
114	42	346	1011	1011
1503	157	1238	1017	1017
1354	27	239	1014	1014
1331	10	553	1016	1016
1015	0	211	1008	1008
1275	0	706	1016	1016
494	144	1503	1000	1000
1102	40	1165	1020	1020
1343	36	876	1021	1021
452	46	1069	1003	1003
1503	60	137	1020	1020
188	46	1435	1016	1016
574	160	20	1022	1022
1419	10	314	1009	1009
681	93	1096	1022	1022
503	36	30	1018	1018
311	107	755	1010	1010
716	3	1009	1003	1003
1184	157	1131	1009	1009
1210	163	1275	1013	1013
1329	144	653	1005	1005
1562	93	314	1014	1014
1501	149	966	1000	1000
1503	49	1298	1021	1021
1503	61	268	1021	1021
1096	47	681	1008	1008
1500	42	810	1015	1015
1445	0	1245	1022	1022
1131	80	609	1006	1006
1023	10	546	1015	1015
118	144	1476	1003	1003
314	0	269	1018	1018
503	10	1356	1009	1009
720	40	345	1018	1018
845	144	345	1015	1015
1501	92	546	1018	1018
1002	42	785	1007	1007
314	26	15	1005	1005
693	48	810	1011	1011
632	0	48	1022	1022
1503	49	393	1005	1005
1562	36	452	1016	1016
1408	93	1093	1022	1022
268	108	311	1016	1016
268	4	269	1000	1000
1503	40	224	1017	1017
354	0	1163	1010	1010
1503	93	1296	1015	1015
389	157	669	1001	1001
964	43	727	1003	1003
536	40	273	1011	1011
899	93	900	1023	1023
503	80	1378	1009	1009
0	98	309	1008	1008
423	2	669	1002	1002
80	48	1398	1008	1008
591	40	1398	1017	1017
546	10	1505	1002	1002
681	48	211	1003	1003
719	91	250	1021	1021
1378	140	546	1015	1015
1016	113	1158	1023	1023
32	43	1048	1002	1002
451	144	1165	1022	1022
1444	48	211	1016	1016
1483	157	287	1022	1022
401	0	1258	1004	1004
1444	132	900	1004	1004
885	2	1503	1019	1019
71	80	1245	1015	1015
1221	42	67	1016	1016
776	43	606	1005	1005
1562	40	15	1008	1008
681	48	1096	1016	1016
1296	92	546	1018	1018
965	42	197	1013	1013
681	42	1505	1007	1007
513	36	1501	1016	1016
1503	36	500	1022	1022
714	65	706	1021	1021
1034	2	1158	1020	1020
1281	0	876	1007	1007
825	71	1163	1021	1021
1461	3	145	1010	1010
1398	71	547	1012	1012
68	144	1503	1019	1019
1503	42	1158	1019	1019
514	80	1188	1011	1011
965	157	489	1013	1013
1294	0	1095	1016	1016
168	43	266	1014	1014
1231	36	4	1004	1004
537	48	311	1008	1008
785	0	1334	1007	1007
1163	36	202	1002	1002
1008	26	1254	1010	1010
637	36	309	1001	1001
927	0	887	1017	1017
666	83	682	1016	1016
437	22	967	1008	1008
1112	40	311	1017	1017
681	4	1047	1007	1007
224	130	669	1000	1000
1503	40	1275	1002	1002
679	147	21	1021	1021
106	144	1219	1018	1018
520	43	508	1002	1002
310	92	1503	1008	1008
498	157	1503	1002	1002
1483	42	555	1001	1001
732	10	314	1010	1010
290	48	679	1002	1002
1093	144	1431	1015	1015
114	0	613	1008	1008
1246	157	1245	1009	1009
182	61	1275	1019	1019
225	43	269	1015	1015
1158	144	1437	1007	1007
1158	47	362	1016	1016
1286	66	211	1004	1004
1503	95	1245	1021	1021
1139	157	609	1017	1017
894	46	1158	1017	1017
1444	144	115	1014	1014
1503	48	867	1008	1008
771	42	1092	1023	1023
1158	79	1503	1014	1014
15	17	1169	1023	1023
667	100	688	1012	1012
678	71	35	1006	1006
1275	79	1164	1003	1003
669	10	546	1003	1003
335	92	725	1019	1019
1503	48	681	1013	1013
1503	72	282	1011	1011
824	0	1276	1013	1013
1436	93	188	1012	1012
134	40	213	1014	1014
1007	144	345	1021	1021
609	42	1204	1002	1002
513	0	716	1020	1020
1503	0	23	1019	1019
1503	36	1044	1019	1019
613	43	1503	1003	1003
57	61	546	1002	1002
148	136	149	1012	1012
1245	36	444	1021	1021
1345	133	681	1010	1010
158	46	1209	1023	1023
637	13	1131	1003	1003
699	40	716	1008	1008
1129	11	144	1006	1006
673	130	574	1006	1006
168	83	1503	1016	1016
1093	0	84	1014	1014
1482	0	1483	1004	1004
311	43	1503	1013	1013
703	0	1131	1006	1006
1131	40	224	1009	1009
1429	0	1122	1014	1014
1245	26	508	1008	1008
230	157	23	1002	1002
268	46	1503	1014	1014
1503	3	269	1023	1023
264	40	732	1016	1016
1165	10	827	1003	1003
1102	10	82	1002	1002
1034	10	552	1019	1019
952	43	1487	1016	1016
114	61	667	1000	1000
48	43	1503	1003	1003
1519	40	92	1022	1022
114	46	115	1008	1008
504	55	1532	1005	1005
224	36	777	1012	1012
1354	40	1325	1015	1015
388	63	1503	1015	1015
1432	46	1561	1007	1007
1503	40	106	1012	1012
12	40	1563	1002	1002
1131	149	842	1005	1005
118	0	1131	1011	1011
1245	100	1443	1000	1000
331	40	1034	1011	1011
546	130	1378	1008	1008
1131	110	1561	1023	1023
114	48	18	1023	1023
537	43	1503	1014	1014
624	48	1431	1009	1009
1535	36	1048	1013	1013
1503	10	1275	1020	1020
30	10	311	1021	1021
1503	42	685	1023	1023
1261	36	137	1016	1016
528	42	23	1019	1019
4	40	748	1021	1021
508	43	669	1015	1015
1503	55	345	1005	1005
1019	0	900	1006	1006
316	83	1503	1009	1009
48	80	266	1007	1007
889	157	1120	1002	1002
1503	46	311	1017	1017
1393	42	588	1021	1021
48	92	1503	1016	1016
