1543	0	1138	1108	1108
208	1	1456	1048	1048
993	2	948	1012	1012
1543	0	1245	1096	1096
1543	0	1518	1108	1108
1119	1	253	1048	1048
1543	0	1478	1096	1096
9	1	910	1036	1036
272	2	948	1084	1084
272	1	768	1108	1108
208	1	896	1012	1012
1543	0	284	1060	1060
9	1	1535	1084	1084
1543	0	285	1072	1072
1411	2	342	1024	1024
270	1	987	1108	1108
410	0	1496	1084	1084
1543	0	1551	1084	1084
1543	0	1038	1060	1060
51	2	1409	1072	1072
1543	0	1556	1120	1120
272	0	259	1108	1108
1543	1	1035	1096	1096
577	0	466	1000	1000
1543	0	823	1108	1108
272	2	707	1108	1108
1200	1	905	1120	1120
310	1	1214	1084	1084
10	1	1155	1072	1072
1543	0	1256	1096	1096
9	1	1178	1024	1024
1543	0	1384	1096	1096
272	0	232	1060	1060
1175	0	1018	1096	1096
272	0	956	1060	1060
577	1	398	1000	1000
294	1	626	1120	1120
1543	0	1495	1084	1084
51	0	820	1024	1024
1175	0	871	1096	1096
410	0	1163	1072	1072
1543	0	912	1072	1072
1543	0	748	1108	1108
577	0	303	1012	1012
1543	0	1291	1072	1072
621	0	1482	1084	1084
1432	1	1416	1024	1024
270	2	492	1084	1084
1124	0	1396	1012	1012
1543	0	1418	1084	1084
1543	0	649	1096	1096
1543	0	1266	1060	1060
1543	0	1565	1060	1060
10	1	1425	1048	1048
1175	0	1343	1024	1024
1543	0	617	1096	1096
1431	1	922	1060	1060
272	1	948	1084	1084
208	1	1036	1060	1060
1543	0	135	1120	1120
272	2	233	1060	1060
51	1	390	1084	1084
410	0	1003	1048	1048
1175	2	1166	1048	1048
1411	1	1287	1024	1024
1543	0	1572	1108	1108
208	2	457	1012	1012
1543	0	190	1084	1084
208	1	82	1096	1096
1175	0	193	1048	1048
577	0	1496	1000	1000
1175	1	871	1024	1024
1119	1	255	1048	1048
1119	1	1247	1096	1096
1543	0	409	1096	1096
1522	1	1023	1048	1048
1543	0	1216	1120	1120
9	1	1453	1024	1024
272	0	658	1001	1001
51	0	702	1095	1095
746	1	755	1012	1012
1543	0	1233	1072	1072
1543	0	475	1108	1108
270	1	1497	1108	1108
1124	2	145	1017	1017
10	1	825	1036	1036
270	1	1392	1000	1000
208	0	413	1120	1120
1543	0	117	1072	1072
1543	0	1090	1096	1096
442	0	78	1048	1048
1543	0	1115	1084	1084
1175	0	1348	1024	1024
51	0	193	1000	1000
1175	0	421	1036	1036
208	1	699	1120	1120
1200	1	437	1024	1024
592	2	739	1120	1120
1543	0	762	1096	1096
1543	0	644	1120	1120
1543	0	1242	1120	1120
1522	1	503	1108	1108
10	1	721	1096	1096
229	0	683	1107	1107
746	2	864	1072	1072
1543	0	1074	1096	1096
272	0	693	1096	1096
1543	0	261	1096	1096
9	1	1462	1072	1072
958	1	1206	1000	1000
1119	1	847	1000	1000
1543	0	175	1072	1072
577	0	193	1000	1000
208	1	1457	1060	1060
448	2	1027	1048	1048
1543	0	853	1072	1072
270	2	1438	1108	1108
1175	0	1482	1096	1096
887	2	1501	1108	1108
51	1	25	1024	1024
1543	0	844	1060	1060
1522	1	6	1120	1120
208	1	534	1048	1048
10	1	669	1036	1036
1543	0	1128	1108	1108
185	1	376	1012	1012
1522	0	7	1048	1048
340	1	603	1096	1096
1543	0	980	1120	1120
1092	2	366	1012	1012
1543	0	915	1072	1072
1510	1	808	1120	1120
1175	1	1297	1120	1120
1543	0	246	1096	1096
1431	1	1086	1060	1060
1543	0	594	1072	1072
1543	0	445	1108	1108
208	2	150	1012	1012
51	1	423	1000	1000
1543	0	1494	1072	1072
1543	0	588	1072	1072
1543	0	161	1060	1060
208	1	515	1072	1072
1543	0	1589	1072	1072
270	1	319	1012	1012
1543	0	816	1072	1072
1522	1	1148	1036	1036
234	0	1316	1084	1084
208	0	774	1120	1120
1093	2	1488	1012	1012
577	0	831	1012	1012
1543	0	113	1120	1120
360	1	99	1072	1072
1543	0	141	1072	1072
208	1	382	1060	1060
51	0	1105	1084	1084
10	1	94	1006	1006
9	1	200	1024	1024
1119	1	992	1108	1108
1543	0	371	1096	1096
1175	0	225	1095	1095
1543	0	984	1120	1120
1175	0	520	1000	1000
1543	0	36	1084	1084
1543	0	419	1108	1108
